Timestamp,Umidade,Temp1,Temp2
2025/12/09 10:05:36;62,00;21,51;21,54
2025/12/09 10:10:38;63,00;21,51;21,54
2025/12/09 10:15:40;62,00;21,51;21,54
2025/12/09 10:20:42;63,00;21,51;21,54
2025/12/09 10:25:43;62,00;21,51;21,54
2025/12/09 10:30:45;62,00;21,51;21,54
2025/12/09 10:35:47;62,00;21,51;21,54
2025/12/09 10:40:49;63,00;21,51;21,54
2025/12/09 10:45:50;61,00;21,51;21,54
2025/12/09 10:50:52;62,00;21,51;21,54
2025/12/09 10:55:54;61,00;21,51;21,54
2025/12/09 11:00:56;59,00;21,51;21,54
2025/12/09 11:05:58;60,00;21,51;21,54
2025/12/09 11:10:59;59,00;21,51;21,54
2025/12/09 11:15:31;59,00;21,51;21,54
2025/12/09 11:20:33;58,00;21,51;21,54
2025/12/09 11:25:35;59,00;21,51;21,54
2025/12/09 11:30:36;58,00;21,51;21,54
2025/12/09 11:35:38;58,00;21,51;21,54
2025/12/09 11:40:40;58,00;21,51;21,54
2025/12/09 11:45:42;60,00;21,51;21,54
2025/12/09 11:50:43;61,00;21,51;21,54
2025/12/09 11:55:45;61,00;21,51;21,54
2025/12/09 12:00:47;62,00;21,51;21,54
2025/12/09 12:05:49;62,00;21,51;21,54
2025/12/09 12:10:51;61,00;21,02;21,05
2025/12/09 12:15:52;62,00;21,02;21,05
2025/12/09 12:20:54;61,00;21,02;21,05
2025/12/09 12:25:56;60,00;21,02;21,05
2025/12/09 12:30:58;61,00;21,51;21,05
2025/12/09 12:40:31;61,00;21,51;21,05
2025/12/09 12:45:33;61,00;21,51;21,54
2025/12/09 12:50:34;60,00;21,51;21,54
2025/12/09 12:55:36;61,00;21,51;21,54
2025/12/09 13:00:38;60,00;21,51;21,54
2025/12/09 13:05:40;60,00;21,51;21,54
2025/12/09 13:10:42;59,00;21,51;21,54
2025/12/09 13:15:43;60,00;21,51;21,54
2025/12/09 13:20:45;60,00;21,51;22,03
2025/12/09 13:25:47;60,00;21,99;22,03
2025/12/09 13:30:49;59,00;21,99;22,03
2025/12/09 13:35:50;58,00;21,99;22,03
2025/12/09 13:40:52;59,00;21,99;22,03
2025/12/09 13:45:54;59,00;21,99;22,03
2025/12/09 13:50:56;60,00;21,99;22,03
2025/12/09 13:55:58;58,00;21,99;22,03
2025/12/09 14:00:59;59,00;21,99;22,03
2025/12/09 14:05:31;59,00;21,99;22,03
2025/12/09 14:10:33;59,00;21,99;22,03
2025/12/09 14:15:34;60,00;21,99;22,03
2025/12/09 14:20:36;60,00;21,99;22,03
2025/12/09 14:25:38;60,00;21,99;22,03
2025/12/09 14:30:40;61,00;21,99;22,03
2025/12/09 14:35:42;60,00;21,99;22,52
2025/12/09 14:40:43;60,00;21,99;22,52
2025/12/09 14:45:45;61,00;22,48;22,52
2025/12/09 14:50:47;61,00;21,99;22,03
2025/12/09 14:55:49;61,00;21,99;22,03
2025/12/09 15:00:50;61,00;21,99;22,03
2025/12/09 15:05:52;60,00;21,99;22,03
2025/12/09 15:10:54;60,00;21,99;22,03
2025/12/09 15:15:56;59,00;21,99;22,03
2025/12/09 15:20:57;61,00;21,99;22,03
2025/12/09 15:25:59;60,00;21,99;22,03
2025/12/09 15:30:31;58,00;21,99;22,03
2025/12/09 15:35:33;57,00;21,99;22,03
2025/12/09 15:40:34;59,00;21,99;22,03
2025/12/09 15:45:36;57,00;21,99;22,03
2025/12/09 15:50:38;58,00;21,99;22,03
2025/12/09 15:55:40;58,00;21,99;22,03
2025/12/09 16:00:41;56,00;21,99;22,03
2025/12/09 16:05:43;56,00;21,99;22,03
2025/12/09 16:10:45;56,00;21,99;22,03
2025/12/09 16:15:47;57,00;21,99;22,03
2025/12/09 16:20:49;56,00;21,99;22,03
2025/12/09 16:25:50;56,00;21,99;22,03
2025/12/09 16:30:52;57,00;21,99;22,03
2025/12/09 16:35:54;59,00;21,99;22,03
2025/12/09 16:40:56;58,00;21,99;22,03
2025/12/09 16:45:57;61,00;21,99;22,03
2025/12/09 16:50:59;57,00;21,99;22,03
2025/12/09 16:55:31;59,00;21,99;22,03
2025/12/09 17:00:33;60,00;21,99;22,03
2025/12/09 17:05:34;60,00;21,99;22,03
2025/12/09 17:10:36;59,00;21,99;22,03
2025/12/09 17:15:38;60,00;21,99;22,03
2025/12/09 17:20:40;59,00;21,99;22,03
2025/12/09 17:25:41;59,00;21,99;22,03
2025/12/09 17:30:43;58,00;21,02;22,03
2025/12/09 17:35:45;59,00;21,99;22,03
2025/12/09 17:40:47;59,00;21,99;22,03
2025/12/09 17:45:48;58,00;21,99;22,03
2025/12/09 17:50:50;57,00;21,99;22,03
2025/12/09 17:55:52;59,00;21,99;22,03
2025/12/09 18:00:54;59,00;21,99;22,03
2025/12/09 18:05:56;59,00;21,99;22,03
2025/12/09 18:10:57;56,00;21,99;22,03
2025/12/09 18:15:59;59,00;21,99;22,03
2025/12/09 18:20:31;58,00;21,99;22,03
2025/12/09 18:25:33;59,00;21,99;22,03
2025/12/09 18:30:34;58,00;21,99;22,03
2025/12/09 18:35:36;59,00;21,99;21,54
2025/12/09 18:40:38;58,00;21,99;21,54
2025/12/09 18:45:40;59,00;21,99;21,54
2025/12/09 18:50:41;59,00;21,99;21,54
2025/12/09 18:55:43;58,00;21,99;21,54
2025/12/09 19:00:45;58,00;21,51;21,54
2025/12/09 19:05:47;58,00;21,51;21,54
2025/12/09 19:10:49;58,00;21,51;21,54
2025/12/09 19:15:50;58,00;21,51;21,54
2025/12/09 19:20:52;57,00;21,51;21,54
2025/12/09 19:25:54;56,00;21,99;21,54
2025/12/09 19:30:56;56,00;21,51;21,54
2025/12/09 19:35:57;55,00;21,51;21,54
2025/12/09 19:40:59;56,00;21,51;21,54
2025/12/09 19:45:31;56,00;21,99;21,54
2025/12/09 19:50:33;56,00;21,99;21,54
2025/12/09 19:55:34;56,00;21,99;21,54
2025/12/09 20:00:36;56,00;21,99;21,54
2025/12/09 20:05:38;56,00;21,99;21,54
2025/12/09 20:10:40;55,00;21,99;22,03
2025/12/09 20:15:41;54,00;21,99;22,03
2025/12/09 20:20:43;53,00;21,99;22,03
2025/12/09 20:25:45;54,00;21,99;22,03
2025/12/09 20:30:47;52,00;21,99;22,03
2025/12/09 20:35:49;52,00;21,99;22,03
2025/12/09 20:40:50;51,00;21,99;22,03
2025/12/09 20:45:52;52,00;21,99;22,03
2025/12/09 20:50:54;52,00;21,99;22,03
2025/12/09 20:55:56;51,00;21,99;22,03
2025/12/09 21:00:57;51,00;21,99;22,03
2025/12/09 21:05:59;51,00;21,99;22,03
2025/12/09 21:10:31;51,00;21,99;22,03
2025/12/09 21:15:33;51,00;21,99;22,03
2025/12/09 21:20:34;52,00;21,99;22,03
2025/12/09 21:25:36;54,00;21,99;22,03
2025/12/09 21:30:38;54,00;21,99;22,03
2025/12/09 21:35:40;54,00;21,99;22,03
2025/12/09 21:40:42;48,00;21,99;22,03
2025/12/09 21:45:43;48,00;21,99;22,03
2025/12/09 21:50:45;54,00;21,99;22,03
2025/12/09 21:55:47;55,00;21,99;21,54
2025/12/09 22:00:49;56,00;21,99;21,54
2025/12/09 22:05:50;56,00;21,51;21,54
2025/12/09 22:10:52;56,00;21,51;21,54
2025/12/09 22:15:54;56,00;21,51;21,54
2025/12/09 22:20:56;55,00;21,51;21,54
2025/12/09 22:25:58;55,00;21,51;21,54
2025/12/09 22:30:59;54,00;21,51;21,54
2025/12/09 22:35:31;55,00;21,51;21,54
2025/12/09 22:40:33;55,00;21,51;21,54
2025/12/09 22:45:35;55,00;21,51;21,54
2025/12/09 22:50:36;55,00;21,51;21,54
2025/12/09 22:55:38;55,00;21,51;21,54
2025/12/09 23:00:40;57,00;21,51;21,54
2025/12/09 23:05:42;56,00;21,51;21,54
2025/12/09 23:10:43;63,00;21,51;21,54
2025/12/09 23:15:45;56,00;21,51;21,54
2025/12/09 23:20:47;49,00;21,51;21,54
2025/12/09 23:25:49;55,00;21,51;21,54
2025/12/09 23:30:51;56,00;21,51;21,54
2025/12/09 23:35:52;55,00;21,51;21,54
2025/12/09 23:40:54;55,00;21,51;21,54
2025/12/09 23:45:56;55,00;21,51;21,54
2025/12/09 23:50:58;54,00;21,51;21,54
2025/12/09 23:55:59;53,00;21,51;21,05
2025/12/10 00:00:31;52,00;21,51;21,05
2025/12/10 00:05:33;52,00;21,02;21,05
2025/12/10 00:10:35;52,00;21,02;21,05
2025/12/10 00:15:37;52,00;21,02;21,05
2025/12/10 00:20:38;51,00;21,02;21,05
2025/12/10 00:25:40;51,00;21,51;21,05
2025/12/10 00:30:42;50,00;21,02;21,05
2025/12/10 00:35:44;51,00;21,02;21,05
2025/12/10 00:40:46;51,00;21,02;21,05
2025/12/10 00:45:47;51,00;21,02;21,05
2025/12/10 00:50:49;49,00;21,02;21,05
2025/12/10 00:55:51;50,00;21,02;21,05
2025/12/10 01:00:53;49,00;21,02;21,05
2025/12/10 01:05:54;50,00;21,02;21,05
2025/12/10 01:10:56;49,00;21,02;21,54
2025/12/10 01:15:58;49,00;21,02;21,05
2025/12/10 01:20:30;49,00;21,02;21,05
2025/12/10 01:25:31;49,00;21,02;21,05
2025/12/10 01:30:33;49,00;21,02;21,05
2025/12/10 01:35:35;49,00;21,02;21,05
2025/12/10 01:40:37;50,00;21,02;21,05
2025/12/10 01:45:39;49,00;21,02;21,05
2025/12/10 01:50:40;49,00;21,02;21,05
2025/12/10 01:55:42;48,00;21,02;21,05
2025/12/10 02:00:44;48,00;21,51;21,05
2025/12/10 02:05:46;49,00;21,51;21,05
2025/12/10 02:10:48;48,00;21,51;21,05
2025/12/10 02:15:49;48,00;21,51;21,05
2025/12/10 02:20:51;48,00;21,51;21,54
2025/12/10 02:25:53;46,00;21,51;21,54
2025/12/10 02:30:55;48,00;21,51;21,54
2025/12/10 02:35:57;48,00;21,51;21,54
2025/12/10 02:40:58;48,00;21,51;21,54
2025/12/10 02:45:30;48,00;21,51;21,54
2025/12/10 02:50:32;47,00;21,51;21,54
2025/12/10 02:55:34;48,00;21,51;21,54
2025/12/10 03:00:35;47,00;21,51;21,54
2025/12/10 03:05:37;47,00;21,51;21,54
2025/12/10 03:10:39;47,00;21,51;21,54
2025/12/10 03:15:41;47,00;21,51;21,54
2025/12/10 03:20:42;47,00;21,51;21,54
2025/12/10 03:25:44;47,00;21,51;21,54
2025/12/10 03:30:46;48,00;21,51;21,54
2025/12/10 03:35:48;47,00;21,51;21,54
2025/12/10 03:40:50;47,00;21,51;21,54
2025/12/10 03:45:51;46,00;21,51;21,54
2025/12/10 03:50:53;46,00;21,51;21,54
2025/12/10 03:55:55;38,00;21,51;21,54
2025/12/10 04:00:57;47,00;28,35;28,38
2025/12/10 04:05:59;48,00;21,51;21,54
2025/12/10 04:10:30;48,00;21,51;21,54
2025/12/10 04:15:32;48,00;21,51;21,54
2025/12/10 04:20:34;47,00;21,51;21,54
2025/12/10 04:25:36;47,00;21,51;21,54
2025/12/10 04:30:37;47,00;21,51;21,54
2025/12/10 04:35:39;47,00;21,51;21,54
2025/12/10 04:40:41;50,00;21,51;21,54
2025/12/10 04:45:43;48,00;21,51;21,54
2025/12/10 04:50:45;48,00;21,99;21,54
2025/12/10 04:55:46;50,00;21,51;21,54
2025/12/10 05:00:48;49,00;21,51;21,54
2025/12/10 05:05:50;48,00;21,51;21,54
2025/12/10 05:10:52;50,00;21,51;21,54
2025/12/10 05:15:53;48,00;21,51;21,54
2025/12/10 05:20:55;50,00;21,51;21,54
2025/12/10 05:25:57;50,00;21,51;21,54
2025/12/10 05:30:59;50,00;21,51;21,54
2025/12/10 05:35:30;55,00;21,51;21,54
2025/12/10 05:40:32;48,00;21,51;21,54
2025/12/10 05:45:34;49,00;21,51;21,54
2025/12/10 05:50:36;50,00;21,51;21,54
2025/12/10 05:55:38;49,00;21,51;21,54
2025/12/10 06:00:39;49,00;21,51;21,54
2025/12/10 06:05:41;49,00;21,51;21,54
2025/12/10 06:10:43;54,00;21,51;21,54
2025/12/10 06:15:45;92,00;21,51;21,54
2025/12/10 06:20:46;95,00;21,51;21,54
2025/12/10 06:25:48;97,00;21,02;21,54
2025/12/10 06:30:50;97,00;21,51;21,54
2025/12/10 06:35:52;92,00;21,51;21,54
2025/12/10 06:40:54;92,00;21,51;21,54
2025/12/10 06:45:55;92,00;21,51;21,54
2025/12/10 06:50:57;89,00;20,53;21,05
2025/12/10 06:55:59;55,00;20,53;20,56
2025/12/10 07:00:31;56,00;20,53;20,56
2025/12/10 07:05:32;53,00;20,53;20,56
2025/12/10 07:10:34;52,00;20,53;20,56
2025/12/10 07:15:36;53,00;20,53;20,56
2025/12/10 07:20:38;52,00;20,53;20,56
2025/12/10 07:25:40;52,00;20,53;20,56
2025/12/10 07:30:41;51,00;20,53;20,56
2025/12/10 07:35:43;51,00;20,53;20,56
2025/12/10 07:40:45;50,00;20,53;20,56
2025/12/10 07:45:47;49,00;20,53;20,56
2025/12/10 07:50:49;50,00;20,53;21,05
2025/12/10 07:55:50;49,00;20,53;21,05
2025/12/10 08:00:52;50,00;21,02;21,05
2025/12/10 08:05:54;49,00;21,02;21,05
2025/12/10 08:10:56;48,00;21,02;21,05
2025/12/10 08:15:58;47,00;21,02;21,05
2025/12/10 08:20:59;48,00;21,02;21,54
2025/12/10 08:25:31;47,00;21,51;21,54
2025/12/10 08:30:33;47,00;21,51;21,54
2025/12/10 08:35:35;46,00;21,51;21,54
2025/12/10 08:40:36;46,00;21,51;21,54
2025/12/10 08:45:38;46,00;21,51;21,54
2025/12/10 08:50:40;46,00;21,51;21,54
2025/12/10 08:55:42;45,00;21,51;22,03
2025/12/10 09:00:43;44,00;21,51;22,03
2025/12/10 09:05:45;47,00;21,99;22,03
2025/12/10 09:10:47;45,00;21,99;22,03
2025/12/10 09:15:49;44,00;21,99;22,52
2025/12/10 09:20:51;44,00;21,99;22,52
2025/12/10 09:25:52;43,00;21,99;22,03
2025/12/10 09:30:54;43,00;21,99;22,03
2025/12/10 09:35:56;43,00;21,99;22,52
2025/12/10 09:40:58;43,00;22,48;23,01
2025/12/10 09:45:59;43,00;22,48;23,01
2025/12/10 09:50:31;43,00;22,48;23,01
2025/12/10 09:55:33;43,00;22,48;23,01
2025/12/10 10:00:34;42,00;22,48;23,01
2025/12/10 10:05:36;41,00;22,48;23,49
2025/12/10 10:10:38;43,00;22,48;23,01
2025/12/10 10:15:40;45,00;22,48;23,01
2025/12/10 10:20:42;44,00;23,46;23,98
2025/12/10 10:25:43;43,00;23,46;23,98
2025/12/10 10:30:45;43,00;23,46;23,98
2025/12/10 10:35:47;43,00;23,46;23,98
2025/12/10 10:40:48;44,00;23,46;23,49
2025/12/10 10:45:50;43,00;24,93;25,45
2025/12/10 10:50:52;42,00;25,42;26,43
2025/12/10 10:55:53;42,00;24,93;25,45
2025/12/10 11:00:55;43,00;25,42;26,43
2025/12/10 11:05:57;42,00;25,90;26,43
2025/12/10 11:10:58;42,00;25,90;26,92
2025/12/10 11:15:30;42,00;25,42;26,43
2025/12/10 11:20:31;45,00;25,42;25,94
2025/12/10 11:25:33;45,00;26,88;27,40
2025/12/10 11:30:35;44,00;26,39;27,40
2025/12/10 11:35:36;43,00;25,42;26,43
2025/12/10 11:40:38;36,00;25,42;26,43
2025/12/10 11:45:40;34,00;24,93;25,94
2025/12/10 11:50:41;34,00;24,93;25,45
2025/12/10 11:55:43;35,00;26,39;27,40
2025/12/10 12:00:44;50,00;27,86;28,87
2025/12/10 12:05:46;43,00;26,88;27,89
2025/12/10 12:10:48;36,00;27,37;28,38
2025/12/10 12:15:49;37,00;27,37;28,87
2025/12/10 12:20:51;37,00;28,35;29,85
2025/12/10 12:25:52;35,00;27,86;29,85
2025/12/10 12:30:54;41,00;25,90;27,40
2025/12/10 12:35:55;44,00;25,42;26,43
2025/12/10 12:40:57;46,00;27,86;29,36
2025/12/10 12:45:59;58,00;28,35;29,85
2025/12/10 12:50:30;47,00;27,86;28,87
2025/12/10 12:55:32;43,00;27,86;29,36
2025/12/10 13:00:33;41,00;28,84;30,34
2025/12/10 13:05:35;42,00;27,37;28,87
2025/12/10 13:10:37;52,00;28,84;30,34
2025/12/10 13:15:38;50,00;29,33;30,83
2025/12/10 13:20:40;43,00;28,84;30,34
2025/12/10 13:25:41;37,00;28,84;30,83
2025/12/10 13:30:43;40,00;29,33;31,31
2025/12/10 13:35:44;57,00;28,84;29,85
2025/12/10 13:40:46;44,00;28,84;29,85
2025/12/10 13:45:47;56,00;29,33;30,34
2025/12/10 13:50:49;45,00;28,84;30,34
2025/12/10 13:55:51;55,00;28,84;29,85
2025/12/10 14:00:52;40,00;28,35;29,85
2025/12/10 14:05:54;52,00;29,33;31,31
2025/12/10 14:10:55;44,00;30,30;31,80
2025/12/10 14:15:57;59,00;28,84;31,31
2025/12/10 14:20:58;40,00;29,33;31,80
2025/12/10 14:25:30;46,00;29,81;31,80
2025/12/10 14:30:31;40,00;30,30;31,80
2025/12/10 14:35:33;58,00;29,81;31,31
2025/12/10 14:40:34;45,00;30,30;31,80
2025/12/10 14:45:36;55,00;30,30;32,78
2025/12/10 14:50:37;39,00;29,33;31,80
2025/12/10 14:55:39;39,00;30,79;33,76
2025/12/10 15:00:40;55,00;30,79;33,76
2025/12/10 15:05:42;44,00;30,79;33,27
2025/12/10 15:10:43;44,00;30,30;33,27
2025/12/10 15:15:44;45,00;30,30;32,29
2025/12/10 15:20:46;44,00;29,81;31,31
2025/12/10 15:25:48;46,00;29,81;31,80
2025/12/10 15:30:49;42,00;28,84;30,34
2025/12/10 15:35:50;39,00;30,30;32,78
2025/12/10 15:40:52;44,00;30,79;33,27
2025/12/10 15:45:53;58,00;30,30;32,78
2025/12/10 15:50:55;54,00;30,30;31,80
2025/12/10 15:55:56;47,00;30,79;32,78
2025/12/10 16:00:58;45,00;30,30;32,29
2025/12/10 16:05:59;42,00;29,81;31,80
2025/12/10 16:10:31;47,00;30,30;31,80
2025/12/10 16:15:32;45,00;30,79;33,27
2025/12/10 16:20:33;46,00;31,77;35,22
2025/12/10 16:25:35;40,00;30,79;34,25
2025/12/10 16:30:36;44,00;30,79;33,27
2025/12/10 16:35:38;41,00;30,30;32,78
2025/12/10 16:40:39;47,00;29,33;31,31
2025/12/10 16:45:41;53,00;29,81;31,80
2025/12/10 16:50:42;52,00;30,30;33,27
2025/12/10 16:55:44;50,00;30,79;32,78
2025/12/10 17:00:45;44,00;30,30;32,29
2025/12/10 17:05:47;46,00;30,30;32,78
2025/12/10 17:10:48;40,00;30,30;32,29
2025/12/10 17:15:50;55,00;30,30;32,78
2025/12/10 17:20:51;41,00;30,79;32,29
2025/12/10 17:25:52;44,00;30,30;32,29
2025/12/10 17:30:54;45,00;29,33;30,83
2025/12/10 17:35:56;48,00;28,35;29,36
2025/12/10 17:40:57;43,00;28,35;29,85
2025/12/10 17:45:59;43,00;28,84;29,85
2025/12/10 17:50:30;43,00;29,81;31,31
2025/12/10 17:55:32;41,00;28,84;30,34
2025/12/10 18:00:33;45,00;29,33;30,34
2025/12/10 18:05:34;39,00;28,35;29,36
2025/12/10 18:10:36;39,00;27,86;28,38
2025/12/10 18:15:37;42,00;28,84;29,36
2025/12/10 18:20:39;49,00;29,33;30,34
2025/12/10 18:25:40;48,00;29,33;30,34
2025/12/10 18:30:42;47,00;29,33;30,34
2025/12/10 18:35:43;45,00;29,33;30,34
2025/12/10 18:40:45;46,00;28,84;29,85
2025/12/10 18:45:46;45,00;28,84;29,36
2025/12/10 18:50:48;46,00;28,84;28,87
2025/12/10 18:55:49;46,00;27,86;28,38
2025/12/10 19:00:50;45,00;27,37;27,89
2025/12/10 19:05:52;45,00;27,37;27,40
2025/12/10 19:10:53;43,00;26,88;27,40
2025/12/10 19:15:55;38,00;26,88;26,92
2025/12/10 19:20:56;52,00;26,88;26,43
2025/12/10 19:25:58;47,00;26,39;26,43
2025/12/10 19:30:59;43,00;26,39;25,94
2025/12/10 19:35:30;43,00;25,90;25,94
2025/12/10 19:40:32;43,00;25,90;25,94
2025/12/10 19:45:33;42,00;25,90;25,45
2025/12/10 19:50:35;42,00;25,90;25,45
2025/12/10 19:55:36;43,00;25,42;24,96
2025/12/10 20:00:38;43,00;25,42;24,96
2025/12/10 20:05:39;42,00;25,42;24,96
2025/12/10 20:10:41;41,00;24,93;24,47
2025/12/10 20:15:42;42,00;24,93;24,47
2025/12/10 20:20:44;42,00;24,93;24,47
2025/12/10 20:25:45;43,00;24,93;24,47
2025/12/10 20:30:47;43,00;24,93;23,98
2025/12/10 20:35:48;43,00;24,44;23,98
2025/12/10 20:40:50;42,00;24,44;23,98
2025/12/10 20:45:51;43,00;24,44;23,98
2025/12/10 20:50:53;42,00;24,44;23,98
2025/12/10 20:55:54;42,00;24,44;23,49
2025/12/10 21:00:56;42,00;24,44;23,49
2025/12/10 21:05:58;41,00;23,95;23,49
2025/12/10 21:15:31;40,00;23,95;23,49
2025/12/10 21:20:33;40,00;23,95;23,49
2025/12/10 21:25:34;40,00;23,95;23,49
2025/12/10 21:30:36;40,00;23,95;23,49
2025/12/10 21:35:38;40,00;23,95;23,01
2025/12/10 21:40:40;40,00;23,95;23,01
2025/12/10 21:45:41;40,00;23,95;23,01
2025/12/10 21:50:43;38,00;23,46;23,01
2025/12/10 21:55:45;39,00;23,46;23,01
2025/12/10 22:00:47;38,00;23,46;22,52
2025/12/10 22:05:48;38,00;22,97;22,52
2025/12/10 22:10:50;38,00;22,97;22,03
2025/12/10 22:15:52;38,00;22,97;22,03
2025/12/10 22:20:53;27,00;22,97;22,03
2025/12/10 22:25:55;23,00;22,48;21,54
2025/12/10 22:30:57;20,00;22,48;22,03
2025/12/10 22:35:59;30,00;22,48;21,54
2025/12/10 22:40:30;15,00;22,48;21,54
2025/12/10 22:45:32;22,00;22,48;21,05
2025/12/10 22:50:34;20,00;22,48;21,54
2025/12/10 22:55:36;19,00;21,99;21,05
2025/12/10 23:00:37;18,00;21,99;21,05
2025/12/10 23:05:39;20,00;21,99;20,56
2025/12/10 23:10:41;19,00;21,02;20,56
2025/12/10 23:15:42;30,00;21,02;20,07
2025/12/10 23:20:44;19,00;21,02;20,07
2025/12/10 23:25:46;25,00;21,02;20,07
2025/12/10 23:30:48;21,00;21,02;20,07
2025/12/10 23:35:49;17,00;20,53;19,58
2025/12/10 23:40:51;15,00;20,53;19,58
2025/12/10 23:45:53;18,00;20,53;19,58
2025/12/10 23:50:55;26,00;21,02;19,58
2025/12/10 23:55:56;27,00;20,53;19,58
2025/12/11 00:00:58;23,00;20,04;19,10
2025/12/11 00:05:30;22,00;20,04;19,10
2025/12/11 00:10:32;23,00;20,04;19,10
2025/12/11 00:15:33;30,00;20,04;19,10
2025/12/11 00:20:35;50,00;19,55;19,10
2025/12/11 00:25:37;19,00;19,55;19,10
2025/12/11 00:30:39;23,00;20,53;19,58
2025/12/11 00:35:40;18,00;20,04;19,10
2025/12/11 00:40:42;23,00;19,55;19,10
2025/12/11 00:45:44;23,00;19,55;18,61
2025/12/11 00:50:46;37,00;19,55;19,10
2025/12/11 00:55:48;18,00;19,55;18,61
2025/12/11 01:00:49;26,00;19,55;18,61
2025/12/11 01:05:51;21,00;19,55;18,61
2025/12/11 01:10:53;23,00;19,55;18,61
2025/12/11 01:15:55;22,00;19,55;18,12
2025/12/11 01:20:57;20,00;19,55;18,61
2025/12/11 01:25:58;22,00;19,55;18,61
2025/12/11 01:30:30;18,00;19,55;18,12
2025/12/11 01:35:32;23,00;19,55;18,12
2025/12/11 01:40:34;19,00;19,06;18,12
2025/12/11 01:45:35;19,00;19,06;18,12
2025/12/11 01:50:37;18,00;19,06;18,12
2025/12/11 01:55:39;18,00;19,06;18,12
2025/12/11 02:00:41;23,00;19,06;18,12
2025/12/11 02:05:43;22,00;19,55;18,61
2025/12/11 02:10:45;22,00;19,55;18,61
2025/12/11 02:15:46;21,00;19,06;18,12
2025/12/11 02:20:48;18,00;19,06;18,12
2025/12/11 02:25:50;17,00;19,06;18,12
2025/12/11 02:30:52;19,00;19,06;18,12
2025/12/11 02:35:54;18,00;19,06;18,61
2025/12/11 02:40:56;21,00;19,55;18,61
2025/12/11 02:45:57;19,00;19,55;18,61
2025/12/11 02:50:59;19,00;20,04;19,10
2025/12/11 02:55:31;19,00;20,04;19,10
2025/12/11 03:00:33;19,00;20,53;19,10
2025/12/11 03:05:35;18,00;20,53;19,58
2025/12/11 03:10:36;18,00;20,04;19,58
2025/12/11 03:15:38;18,00;20,53;19,58
2025/12/11 03:20:40;18,00;20,53;19,58
2025/12/11 03:25:42;20,00;20,53;19,58
2025/12/11 03:30:43;19,00;20,04;19,10
2025/12/11 03:35:45;20,00;20,53;19,10
2025/12/11 03:40:47;20,00;20,04;19,10
2025/12/11 03:45:49;22,00;20,04;19,10
2025/12/11 03:50:51;19,00;20,04;19,10
2025/12/11 03:55:52;18,00;20,04;19,10
2025/12/11 04:00:54;21,00;26,88;26,43
2025/12/11 04:05:56;17,00;20,04;19,10
2025/12/11 04:10:58;20,00;20,04;19,10
2025/12/11 04:15:30;25,00;19,55;18,61
2025/12/11 04:20:31;21,00;19,55;18,61
2025/12/11 04:25:33;22,00;19,55;18,61
2025/12/11 04:30:35;18,00;20,04;19,10
2025/12/11 04:35:37;20,00;20,04;19,10
2025/12/11 04:40:39;16,00;20,04;19,10
2025/12/11 04:45:40;17,00;20,04;19,10
2025/12/11 04:50:42;18,00;20,04;19,10
2025/12/11 04:55:44;16,00;20,04;19,10
2025/12/11 05:00:46;17,00;20,04;19,10
2025/12/11 05:05:48;17,00;19,55;19,10
2025/12/11 05:10:49;20,00;19,55;19,10
2025/12/11 05:15:51;18,00;19,55;19,10
2025/12/11 05:20:53;20,00;19,55;18,61
2025/12/11 05:25:55;18,00;19,55;19,10
2025/12/11 05:30:57;21,00;19,55;19,10
2025/12/11 05:35:59;19,00;20,04;19,10
2025/12/11 05:40:30;19,00;20,04;19,10
2025/12/11 05:45:32;23,00;20,04;19,10
2025/12/11 05:50:34;16,00;20,04;19,10
2025/12/11 05:55:36;19,00;20,04;19,58
2025/12/11 06:00:37;19,00;20,04;19,58
2025/12/11 06:05:39;20,00;20,04;19,58
2025/12/11 06:10:41;23,00;20,04;19,58
2025/12/11 06:15:43;24,00;20,04;20,07
2025/12/11 06:20:45;22,00;20,04;20,07
2025/12/11 06:25:46;24,00;20,04;20,07
2025/12/11 06:30:48;20,00;20,04;20,07
2025/12/11 06:35:50;23,00;20,04;20,07
2025/12/11 06:40:52;27,00;20,04;19,58
2025/12/11 06:45:54;21,00;20,04;19,58
2025/12/11 06:50:55;23,00;20,04;19,58
2025/12/11 06:55:57;17,00;20,04;20,07
2025/12/11 07:00:59;20,00;20,04;20,07
2025/12/11 07:05:31;22,00;20,04;20,07
2025/12/11 07:10:33;16,00;20,04;20,07
2025/12/11 07:15:34;16,00;20,04;20,07
2025/12/11 07:20:36;19,00;20,53;20,07
2025/12/11 07:25:38;21,00;20,53;20,07
2025/12/11 07:30:40;21,00;20,53;20,07
2025/12/11 07:35:41;19,00;20,53;20,07
2025/12/11 07:40:43;17,00;20,53;20,56
2025/12/11 07:45:45;22,00;20,53;20,56
2025/12/11 07:50:47;23,00;21,02;20,56
2025/12/11 07:55:49;21,00;21,51;21,05
2025/12/11 08:00:50;22,00;21,51;26,92
2025/12/11 08:05:52;21,00;21,51;25,45
2025/12/11 08:10:54;18,00;21,51;22,52
2025/12/11 08:15:56;22,00;21,51;22,52
2025/12/11 08:20:57;21,00;22,48;23,01
2025/12/11 08:25:59;22,00;22,97;23,98
2025/12/11 08:30:31;24,00;23,95;24,96
2025/12/11 08:35:32;19,00;23,46;24,47
2025/12/11 08:40:34;18,00;24,44;25,45
2025/12/11 08:45:36;17,00;24,93;26,43
